sampleID	trpS	DUF3470	ACP	RpsL	NQO	CarD	UBQ	TPR_2	RelA	CJE
tara_S0009	6019.019019018937	6669.753086419665	5320.6751054851375	4983.739837398311	5233.954451345693	4461.538461538496	5625.683060109511	2822.988505747065	6386.115892139999	5436.991869918631
tara_S0010	5930.93093093085	6685.185185185097	5291.139240506235	4940.379403793975	5053.830227743236	4383.394383394391	5262.295081967376	2696.5517241378743	6169.248422260481	5193.089430894244
tara_S0011	9165.165165165037	9734.567901234435	7624.4725738395155	7214.092140921313	7211.180124223241	6730.158730159549	7863.387978142656	4181.609195402189	8467.010900745854	7439.024390243805
tara_S0012	9297.297297297167	9814.814814814681	7658.227848101118	7398.373983739739	7623.188405796678	6568.986568987332	8106.557377049799	4239.080459770003	8594.377510040174	7477.642276422666
tara_S0013	24059.059059058716	21209.87654320958	17362.869198313845	15084.01084010819	16151.138716354397	16873.015873020195	19431.69398907347	15245.97701149374	21689.041881796184	18650.40650406478
tara_S0014	4203.2032032031475	3858.0246913579776	2962.0253164556552	2577.2357723576947	2869.565217391329	2920.6349206348605	3612.0218579234765	2728.73563218385	3847.3895582329383	3193.0894308942734
tara_S0015	7819.8198198197115	7141.9753086418805	4700.4219409281895	4823.848238482324	4842.650103519665	5345.543345543686	6699.453551912961	5131.034482758476	6408.491107286299	5796.747967479601
tara_S0016	51458.45845845772	44876.54320989017	31949.367088612016	30932.249322492786	33403.72670808517	36805.860805859986	44887.978142083004	33793.103448274676	43487.0912220131	38280.48780488737
tara_S0017	20366.366366366077	19228.395061728126	12767.9324894522	12723.577235772182	13469.979296064947	15495.726495730343	18013.661202187996	11903.448275861678	18497.991967864815	15894.30894308921
tara_S0018	1317.3173173173036	959.8765432098714	742.616033755276	677.5067750677495	1031.0559006211283	791.2087912087882	1128.415300546443	652.8735632183898	1253.0120481927731	1014.2276422764188
tara_S0019	20908.908908908612	19317.90123456763	12767.9324894522	12146.341463414466	13592.132505174659	15929.181929185926	17784.153005466647	12645.977011493835	19128.51405621623	16339.430894308716
tara_S0020	1303.3033033032898	1040.1234567901172	708.8607594936725	712.737127371272	1026.915113871646	792.4297924297894	1204.9180327868796	710.3448275862066	1299.4836488812414	1002.0325203251995
tara_S0021	53838.83883883806	45175.925925939904	31797.46835443477	12428.184281842647	27142.857142863224	39329.67032966286	33327.86885246367	27039.080459769175	41908.777968996044	40060.97560976858
tara_S0022	15720.720720720497	19496.91358024664	14556.962025317524	13094.850948509304	14211.180124222185	12799.755799758716	14357.923497269378	8239.080459769857	15314.974182444088	13991.869918698994
tara_S0023	3690.6906906906424	3580.246913580204	2620.253164556929	2514.9051490514626	2627.329192546592	2794.871794871738	3278.6885245901453	2308.0459770114517	3315.5479059093573	3002.0325203251705
tara_S0025	3048.048048048009	2712.9629629629326	1886.0759493670719	2173.441734417321	2142.8571428571177	2267.3992673992248	2778.6885245901485	2059.770114942495	2742.3981640849156	2376.016260162578
tara_S0026	17263.26326326302	15663.580246913361	10561.181434599453	12105.691056910402	11660.45548654141	12368.742368745136	17180.32786885453	11531.034482758243	15683.304647160096	13398.373983739653
tara_S0027	5842.842842842763	5570.987654320916	4046.413502109639	3693.7669376693316	4099.378881987686	4117.216117216033	5177.59562841545	4227.58620689644	5400.458978772241	4380.081300812955
tara_S0028	15166.166166165951	14225.30864197511	10974.683544304175	9815.718157181438	10565.21739130348	11047.619047621358	13781.420765028848	11245.977011493886	13925.415949512359	11256.097560975457
tara_S0029	2634.6346346346018	2416.6666666666406	1683.5443037974562	1674.796747967464	1892.3395445134324	1943.8339438339099	2270.4918032786763	1905.7471264367534	2449.7991967871526	2002.032520325185
tara_S0030	16878.87887887864	15209.876543209664	11637.130801688269	9964.769647696341	11436.853002069394	12340.659340662098	14734.972677597307	12841.379310344402	14672.403901319589	13776.422764227453
tara_S0031	8101.101101100989	7435.185185185086	5603.375527426059	4531.16531165306	5401.656314699705	5821.733821734327	6887.978142076926	5804.597701149256	6928.284566838795	6729.6747967478805
tara_S0032	3489.489489489444	3354.9382716048985	2417.721518987313	2769.647696476933	2517.5983436853007	2566.544566544516	3336.065573770473	2257.4712643677753	3409.638554216873	3209.349593495899
tara_S0033	18876.87687687661	17401.234567900992	12637.130801688461	15452.574525745042	13213.250517597076	13042.735042738042	16825.13661202387	12149.425287355922	17954.102122771874	17150.406504064802
tara_S0034	7290.29029029019	6811.728395061638	5156.118143459825	4471.5447154470985	5279.503105589993	5422.4664224667895	6546.4480874320625	5643.678160919377	6477.911646586356	6123.98373983732
tara_S0035	15653.653653653431	14364.197530863998	11805.907172996318	9615.176151761387	11418.219461696726	11351.648351650767	14355.191256832219	12218.390804597298	14033.275960986828	13524.390243902253
tara_S0036	6670.670670670579	6049.382716049304	4552.742616033678	3620.5962059620156	4770.186335403734	4909.645909646099	6183.060109289928	5025.287356321698	5943.201376936327	5418.699186991802
tara_S0037	38300.30030029975	33388.888888889145	26274.261603378854	19140.921409213825	26115.94202899084	28015.87301588119	33114.75409836527	30262.068965516184	33341.36546179732	30821.138211381676
tara_S0038	8867.867867867744	7984.567901234461	6624.472573839538	4815.718157181511	6002.070393374563	6770.451770452603	7644.808743169943	6878.1609195400215	7802.639127940346	6951.219512195032
tara_S0039	17011.01101101077	15169.753086419541	12556.962025317138	9260.16260162589	11467.908902690508	12938.949938952903	14887.978142078206	13489.655172413344	15285.140562249022	13774.39024390225
tara_S0040	4790.7907907907265	4481.481481481425	3603.375527426105	2607.0460704606753	3217.3913043478747	3568.9865689864914	4349.726775956301	3898.850574712543	4144.578313253019	3904.4715447154013
tara_S0041	26920.920920920536	24555.55555555521	20578.059071732187	15498.644986449648	19047.61904761924	20037.851037856453	25267.759562844894	23114.942528734835	24852.553069393733	23077.2357723574
tara_S0042	16058.05805805783	14123.45679012326	11864.978902954135	8617.886178861672	12002.070393373657	11710.62271062525	14928.96174863559	12960.919540229455	14539.300057372371	13245.934959349412
tara_S0043	6979.979979979884	6293.209876543127	4966.24472573831	3696.4769647696025	4958.592132505155	5048.840048840287	6300.546448087761	5533.333333333174	6192.77108433736	5558.943089430824
tara_S0044	18957.95795795769	17188.271604938032	12839.66244725812	12154.47154471528	11842.650103518608	13759.462759466007	16259.562841531977	14537.931034482272	15920.252438324755	14069.105691056717
tara_S0045	3345.345345345302	3546.296296296254	2227.8481012657985	2084.0108401083794	2424.4306418219403	2377.2893772893317	3079.2349726775783	2473.563218390756	2772.8055077452714	2815.040650406474
tara_S0046	9449.449449449317	8061.72839506162	6797.468354430252	8170.731707316963	6391.30434782585	6380.952380953079	8631.147540984308	7062.068965517026	9259.323006310973	9878.048780487672
tara_S0047	4046.0460460459926	3432.098765432058	2919.831223628652	3468.8346883468416	2650.1035196687467	2703.296703296649	3950.8196721311247	2880.459770114879	3846.242111302359	4077.235772357675
tara_S0048	4538.538538538478	4472.222222222166	3379.7468354429875	3417.3441734416933	3627.3291925466606	3426.1294261293524	4685.792349726847	3602.298850574623	4475.616752725194	4394.308943089378
tara_S0049	25575.57557557521	23907.40740740707	19535.86497890498	18349.593495934703	19919.25465838592	18638.58363858857	24759.562841533338	19990.804597700466	24787.7223178162	24219.51219512161
tara_S0050	5798.79879879872	5354.938271604869	3957.805907172932	3609.7560975609317	4028.985507246481	3995.115995115906	5166.666666666814	4082.758620689548	5269.650028686182	4441.056910569052
tara_S0052	3756.7567567567075	3623.456790123413	2738.396624472538	2544.715447154443	3006.2111801242577	2859.584859584801	3620.218579234952	2917.24137931028	3953.5283993115386	3491.869918699147
tara_S0053	23283.28328328295	22027.777777777468	16713.080168777855	15829.268292682706	18670.807453416066	17588.522588527157	22967.213114757094	17581.609195401703	23816.408491083763	21439.0243902436
tara_S0054	33465.465465464986	28567.901234567496	23105.485232070227	21983.739837398065	23629.39958592485	23853.479853486588	30467.213114758295	23737.93103448194	31507.17154326823	26294.7154471541
tara_S0055	6597.597597597507	5712.962962962889	4586.497890295281	4298.102981029757	4683.229813664617	4661.782661782766	5972.677595628692	4457.471264367696	6207.114170969603	5107.723577235709
tara_S0056	6111.111111111028	5104.938271604873	4417.721518987268	3739.837398373938	4093.1677018634628	4242.979242979202	5281.420765027488	4043.6781609194345	5122.203098106721	4676.829268292626
tara_S0058	6766.766766766674	5620.370370370298	4654.008438818486	4314.363143631383	4563.146997929645	4755.799755799892	6202.18579235004	4641.379310344701	6267.928858290315	5109.756097560912
tara_S0060	29835.83583583541	26953.703703703322	21004.21940928501	20823.848238482093	21944.099378884286	20699.633699639344	26956.2841530091	20206.896551723446	28470.45324149931	24644.308943089083
tara_S0061	6536.536536536447	6058.641975308563	4493.670886075874	4715.447154471485	4954.451345755673	4594.6275946276755	6030.054644809029	4549.425287356198	6312.679288582914	5467.479674796679
tara_S0062	4297.29729729724	3765.4320987653864	2852.3206751054468	2804.8780487804556	2958.592132505207	2859.584859584801	3950.8196721311247	2797.701149425227	4010.327022375222	3038.6178861788285
tara_S0063	25325.325325324964	21345.67901234538	17611.814345993218	17168.021680216563	16666.666666665125	17222.222222226665	22972.677595631412	16618.39080459714	24327.022375190005	18617.88617886153
tara_S0064	30782.782782782342	24851.8518518515	20506.329113926266	17953.929539295143	20737.060041409288	21750.91575092176	24907.10382513992	19620.689655171744	27084.337349363712	23508.130081300482
tara_S0065	29101.101101100685	24506.172839505827	20337.552742618216	16718.157181571583	20105.590062112762	20628.81562882125	23901.63934426544	18770.114942528096	24672.403901293328	23469.51219512162
tara_S0066	33183.18318318271	28342.59259259219	23443.037974686325	20273.712737127087	21942.028985509543	23509.157509164124	27890.710382517445	22508.04597701072	28513.4825013959	25428.861788617527
tara_S0067	29642.64264264222	25614.197530863836	20527.42616033977	18143.63143631411	20037.267080746253	20884.004884010592	25434.426229511588	20193.10344827517	25006.88468155618	23796.74796747934
tara_S0068	3854.854854854804	3444.4444444444034	2936.7088607594533	3696.4769647696025	3217.3913043478747	2643.4676434675907	4262.295081967216	2050.574712643645	3445.7831325301263	3902.439024390198
tara_S0069	9955.955955955817	9037.037037036915	7700.421940928121	8663.956639566279	8250.517598343167	6938.94993895083	10713.114754099395	5317.241379310193	9140.562248995999	10223.57723577222
tara_S0070	3645.645645645598	3666.6666666666224	3075.949367088564	3501.355013550093	3014.492753623223	2714.2857142856597	3879.781420765005	2062.0689655172077	3331.6121629374697	3878.0487804877594
tara_S0071	8650.65065065053	7108.02469135793	6160.337552742502	5563.685636856297	6219.461697722356	5897.435897436429	7603.82513661256	5852.87356321822	7694.205393000587	6831.300813008042
tara_S0072	8506.506506506388	7345.679012345581	6185.654008438704	5433.6043360432905	6339.544513457327	5912.087912088448	7336.065573770987	5586.206896551563	7592.656339644304	6650.406504064955
tara_S0074	11476.476476476315	10583.333333333188	7274.261603375388	6227.642276422683	7204.968944099019	8329.6703296717	9256.830601093698	6841.3793103446205	9240.390131956412	9040.650406503944
tara_S0075	4765.765765765702	4435.18518518513	2877.6371308016487	2596.2059620595915	2946.1697722567587	3352.869352869281	3808.743169398885	2986.206896551657	3942.6276534710337	3806.9105691056466
tara_S0076	26922.92292292254	24570.98765432064	15763.713080170077	14344.173441734218	16720.496894408436	19542.124542129786	22098.360655740562	15993.103448275322	21773.952954658795	21845.528455284246
tara_S0077	10111.11111111097	8219.135802469025	6464.135021096926	6268.292682926747	7144.927536231533	6910.866910867792	8450.81967213182	6680.459770114741	9477.91164658636	8313.00813008119
tara_S0078	21708.7087087084	18101.8518518516	14928.270042195232	13271.002710026916	15542.443064180576	14970.695970699637	19319.672131149953	14786.206896551228	20094.664371761075	17725.609756097314
tara_S0079	8797.797797797675	7679.01234567891	6388.18565400832	4956.639566395601	6031.055900620935	6186.813186813818	7262.295081967696	6156.321839080278	7869.191049913955	6888.211382113732
tara_S0080	8828.828828828706	7419.753086419654	6042.194092826893	5018.970189701833	5919.254658384927	5992.673992674557	7273.224043716332	6135.632183907865	7810.671256454402	6575.203252032436
tara_S0081	9378.378378378247	7768.518518518415	6481.012658227727	4737.127371273653	6122.153209109534	6533.577533578285	7945.355191257423	6999.999999999787	8252.438324727495	7310.975609756002
tara_S0082	9200.200200200072	7808.641975308537	6400.843881856421	4634.146341463356	6467.9089026912625	6503.0525030532435	7863.387978142656	7101.14942528714	8427.997705106152	7371.951219512099
tara_S0083	20616.616616616324	16354.93827160471	13789.029535865899	10246.612466124521	14070.393374739804	14086.691086694447	17172.131147543052	15059.770114942023	18475.616752718586	16223.577235772133
tara_S0084	3144.144144144104	3033.9506172839156	2202.5316455695965	1376.693766937658	2182.194616977203	2396.8253968253507	2879.7814207650113	2291.9540229884637	2647.16006884682	2804.878048780458
tara_S0085	3128.128128128088	3052.469135802434	2135.0210970463913	1485.0948509484965	2180.124223602462	2361.4163614163162	3062.8415300546276	2517.2413793102946	2746.4142283419437	2936.9918699186674
tara_S0086	7778.778778778671	6632.716049382629	5063.291139240418	4490.514905148995	5412.0082815734095	5181.929181929466	6554.644808743539	4999.99999999986	6782.558806655204	6249.99999999992
tara_S0087	4050.0500500499966	3759.2592592592136	2725.738396624437	2382.1138211381854	2894.409937888225	2785.1037851037286	3467.2131147540786	2878.1609195401666	3617.9001721170457	3339.4308943089054
tara_S0088	4294.294294294237	3725.3086419752635	2864.9789029535477	2536.5853658536303	2859.2132505176223	2725.2747252746703	3549.180327868832	2889.6551724137294	3522.0883534136606	3355.691056910531
tara_S0089	4849.849849849785	4249.999999999947	3130.8016877636683	2897.0189701896684	3364.38923395451	3358.974358974287	3994.53551912566	3236.781609195326	4016.0642570281193	3918.699186991824
tara_S0090	5070.070070070002	4358.02469135797	3029.5358649788604	2834.688346883436	3175.983436853048	3396.825396825324	4158.4699453551775	3257.471264367739	4173.838209982795	3790.650406504021
tara_S0091	8463.463463463346	7354.93827160484	5362.869198312141	4880.758807588014	6002.070393374563	5728.937728938202	7071.038251366573	5586.206896551563	7411.933448078039	7107.72357723568
tara_S0092	2606.606606606574	2345.679012345654	1603.37552742615	1661.2466124661091	1612.8364389233818	1786.3247863247566	2232.240437158458	1662.068965517222	2273.0923694779153	2284.552845528433
tara_S0093	5973.9739739738925	5141.97530864191	3793.2489451476195	3677.506775067706	3788.8198757764853	4048.8400488399584	4759.562841530137	4094.252873563111	4888.123924268511	4835.365853658477
tara_S0094	19778.7787787785	17719.13580246889	12696.202531646279	14373.983739837198	14637.681159418808	14090.354090357452	18275.95628415525	12565.517241378895	19170.395869182248	17632.113821137966
tara_S0095	8098.098098097986	7339.5061728394085	5320.6751054851375	5859.078590785832	6068.322981366271	5720.39072039119	7491.803278689044	5147.126436781464	7798.623063683318	7260.1626016259215
tara_S0096	18602.60260260234	16598.765432098535	13459.915611815202	12336.043360433434	13656.314699791626	13532.356532359701	17439.890710384625	13698.850574712187	17355.134825011293	15717.47967479653
tara_S0097	3631.6316316315842	3305.5555555555165	2645.569620253131	2409.214092140895	2563.1469979296103	2619.047619047567	3188.5245901639164	2655.1724137930482	3398.7378083763683	2973.5772357723254
tara_S0098	1160.1601601601487	1132.7160493827084	822.7848101265844	945.7994579945748	888.1987577639838	879.1208791208737	1142.0765027322352	774.7126436781615	1238.0952380952401	1184.9593495934896
tara_S0099	7748.748748748641	6895.0617283949705	5189.873417721427	5710.027100270929	5581.780538302162	5310.134310134638	7027.32240437203	5025.287356321698	7381.526104417683	7004.0650406503155
tara_S0100	2243.243243243216	2148.148148148126	1396.624472573834	1525.745257452561	1664.5962732919097	1611.7216117215867	2024.5901639344154	1682.758620689635	2071.14170969593	1841.4634146341305
tara_S0101	16765.76576576553	14638.888888888685	10223.628691983355	11390.243902438868	11561.076604553848	11542.124542127023	15352.45901639522	12473.563218390393	14623.063683304672	13520.325203251847
tara_S0102	3955.955955955904	3373.456790123417	2392.405063291111	2468.834688346856	2614.906832298144	2730.158730158675	3387.9781420764834	2657.471264367761	3531.2679288582963	3134.14634146338
tara_S0103	28055.055055054654	24759.25925925891	18405.06329114105	17176.151761517376	19859.21325051838	19438.339438344647	24549.1803278721	19135.632183907393	25680.43602980419	22682.926829267974
tara_S0104	31927.92792792747	27478.395061728006	20320.67510548741	17227.642276422524	21948.24016563377	23056.166056172515	28459.016393446498	22777.01149425209	27956.970740066627	25719.512195121588
tara_S0105	4564.564564564504	4049.382716049333	2687.763713080134	2506.7750677506497	3273.291925465891	3241.758241758173	3983.606557377026	3241.379310344751	3956.3970166379872	3847.560975609711
tara_S0106	5934.934934934854	5805.55555555548	3523.2067510547986	4132.791327913228	4076.604554865532	4536.019536019597	5204.918032787039	4425.28735632172	4765.920826161798	5280.487804877983
tara_S0107	31743.74374374329	29484.56790123415	18481.012658229673	22116.531165311342	21985.50724637914	23761.904761911464	26904.37158470308	22685.057471263586	26049.340217984318	28353.658536584964
tara_S0108	10826.826826826675	9839.506172839372	5995.78059071719	6837.398373983649	6542.4430641819345	7831.501831503031	8540.983606558064	7016.091954022775	8203.098106712578	9615.853658536456
tara_S0109	6509.50950950942	6317.901234567818	3691.9831223628116	4441.734417344118	4115.942028985613	4811.965811965968	5407.103825136798	4331.034482758505	5015.490533562831	5782.520325203179
tara_S0110	4482.482482482423	4243.8271604937745	2447.2573839662155	3420.0542005419643	2915.1138716356386	3330.8913308912597	3784.153005464459	3289.655172413715	3516.924842226053	4081.3008130080816
tara_S0111	25928.92892892856	24157.407407407067	13983.122362870155	19390.243902438753	16788.819875774945	18986.56898657404	20308.743169401478	17967.816091953413	20226.047045312007	22900.40650406472
tara_S0112	4062.0620620620084	3743.827160493782	2097.0464135020884	3295.3929539295	2652.173913043488	2840.048840048782	3169.3989071038072	2760.919540229826	3202.52438324728	3638.211382113779
tara_S0113	24278.278278277932	22234.567901234255	13240.506329114738	18948.509485094586	15687.370600412438	17797.31379731844	20251.36612022114	16363.218390804044	19603.557085474622	21499.999999999698
tara_S0114	38363.36336336281	35333.33333333585	20248.94514768149	28384.82384823808	23855.072463771805	28274.725274733537	29450.81967213518	25751.72413793014	29331.038439431177	33491.86991870001
tara_S0115	8408.408408408292	8246.913580246803	4329.113924050561	6414.634146341379	5378.881987577555	6195.3601953608295	6666.666666667054	5726.436781609029	6299.48364888125	7231.707317073076
tara_S0116	33763.76376376328	29919.75308641933	23632.91139240788	16975.609756097325	23180.124223605682	22979.24297924941	26341.530054648345	19174.712643677507	29638.554216825498	23418.69918699154
tara_S0117	41338.338338337744	35287.0370370395	30919.831223632915	16734.41734417321	27293.99585921944	29978.02197803083	34035.519125687824	30045.977011493203	36446.35685595519	33388.21138211446
tara_S0118	64729.729729728795	52077.16049384917	50210.970464127924	38542.005420053654	46695.65217393335	43251.526251508454	56819.67213115595	40740.22988505603	58715.43316124672	48682.926829296084
tara_S0119	53361.36136136059	42293.20987655383	36122.362869200646	32365.853658536125	36043.47826088212	35835.16483516657	46079.23497268429	35666.66666666541	48053.35628226855	37554.87804878852
tara_S0120	6980.980980980885	6160.493827160413	4535.864978902877	5051.490514905085	4830.22774327122	4797.313797313948	5792.349726776204	4142.528735632075	6621.342512908789	5841.463414634072
tara_S0121	15547.547547547327	13373.456790123271	9966.24472573858	11178.861788617733	10954.451345754767	10608.058608060766	12918.032786886633	9411.494252873263	14911.646586345407	12947.154471544538
tara_S0122	21225.225225224924	17185.185185184946	13278.48101265905	13268.292682926645	14250.517598342261	14489.62148962499	19076.50273224281	14165.517241378837	19525.530694195466	15002.032520324996
tara_S0123	11149.149149148992	9336.419753086293	6978.902953586366	7138.211382113726	7614.906832297715	7581.196581197694	9724.04371584787	7068.965517241164	10161.21629374643	7951.219512195017
tara_S0124	36728.7287287282	30712.962962962527	23772.151898737022	23663.956639566062	23786.749482405296	24100.12210012892	30180.32786885661	23806.896551723315	33220.309810620805	26810.97560975572
tara_S0125	28746.746746746336	27558.641975308252	20670.886075951614	18940.379403793773	20596.273291926784	19796.092796098128	23696.721311478523	17429.885057470674	26542.742398131923	23487.80487804845
tara_S0126	5074.074074074006	4824.074074074013	3751.054852320616	3243.9024390243517	3693.5817805383836	3470.085470085395	4483.6065573770875	3177.0114942527994	4654.61847389559	4199.1869918698685
tara_S0127	13241.241241241054	11790.123456789961	8658.227848101196	9476.964769647568	8784.679089026316	8582.41758241904	11409.836065574917	7822.988505746884	13407.91738382102	12069.105691056746
tara_S0128	5273.273273273202	4793.209876543149	3248.9451476792774	3829.2682926828797	3416.1490683230436	3387.0573870573144	4368.852459016413	3195.4022988505	5296.04130808951	4843.49593495929
tara_S0129	2487.4874874874567	2253.0864197530627	1691.9831223628569	1867.2086720867023	1747.4120082815543	1739.9267399267114	2177.595628415289	1551.7241379310192	2573.7234652897346	2310.975609756075
tara_S0130	5064.064064063996	4256.17283950612	3776.371308016818	3271.0027100270613	3517.5983436853694	3333.333333333262	4336.0655737705065	3064.367816091884	4561.101549053364	3707.3170731706887
tara_S0131	24859.859859859505	21919.753086419445	17940.928270043914	15403.794037940164	16395.44513457383	15927.960927964925	21437.158469948106	15163.218390804088	21975.90361444014	17845.528455284304
tara_S0132	9262.262262262133	8342.59259259248	6784.810126582151	5875.3387533874575	6293.995859213028	6297.9242979249675	8155.737704918659	5799.999999999831	8399.311531841666	6725.609756097474
tara_S0133	4010.010010009957	3895.061728395014	2999.999999999958	1872.6287262872443	2815.734989648054	2794.871794871738	3521.8579234972476	2696.5517241378743	3475.6167527251923	3327.235772357686
tara_S0134	22657.657657657335	22212.96296296265	17042.19409282855	10593.495934959205	16227.74327121981	15930.402930406928	19767.759562844014	15990.80459770061	20065.97819849668	18817.073170731444
tara_S0135	8634.634634634514	8219.135802469025	6548.523206750932	4146.341463414583	6225.672877846579	6340.659340660025	7428.96174863439	6119.540229884877	7633.964429145165	7306.910569105596
tara_S0136	7245.245245245145	6598.7654320986785	5459.915611814248	3620.5962059620156	4973.084886128341	5108.669108669367	6382.513661202528	4868.965517241244	6242.685025817566	5499.999999999931
tara_S0137	26813.81381381343	24098.765432098426	19223.62869198509	13189.701897018787	18463.768115941795	18228.32722833202	22841.530054647785	17813.79310344767	23491.107286265516	20193.089430894026
tara_S0138	3550.5505505505043	3095.679012345643	2451.476793248916	1910.5691056910377	2457.556935817802	2351.6483516483067	2959.0163934426064	2199.9999999999613	3098.106712564549	2727.6422764227354
tara_S0139	18448.448448448187	17799.382716049135	13324.894514768763	9742.547425474122	12173.91304347715	11797.313797316367	16114.754098362555	11813.793103447888	16088.927137119936	13030.48780487787
tara_S0140	7452.4524524523495	6895.0617283949705	5236.286919831131	3959.349593495886	4699.792960662544	4667.887667887774	6327.86885245935	4687.356321838952	6381.526104417681	5249.9999999999345
tara_S0141	5032.032032031964	4475.308641975253	3590.717299578004	2758.8075880758493	3262.939958592184	3322.3443223442514	4161.202185792336	3112.6436781608477	4161.790017211711	3473.577235772318
tara_S0142	30417.417417416982	27521.604938271215	21886.07594936957	17016.26016260139	19099.378881987806	19874.236874242233	26090.163934429725	18926.43678160855	25402.180149139553	21540.650406503762
tara_S0143	33468.46846846799	32216.04938271559	27784.810126585897	18680.21680216776	23476.19047619389	23692.30769231437	27631.14754098735	21002.298850573992	28948.938611549427	26461.382113820764
tara_S0144	34010.01001000952	32101.851851851396	25666.666666669877	17257.452574525505	22370.600414081284	23440.781440788032	27237.704918036467	22080.459770114183	28919.678714819744	25237.804878048424
tara_S0145	37856.85685685631	35438.271604940914	27177.21518987692	26604.336043360057	26803.31262940542	25595.848595855932	31000.000000004282	22308.045977010726	34950.08605847483	31646.341463414185
tara_S0146	36744.74474474422	31345.679012345234	29995.780590721344	22623.306233062012	25242.23602484942	24670.329670336687	30836.065573774747	22898.850574711854	33261.044176656505	26260.162601625645
tara_S0147	27257.257257256868	24509.259259258914	17603.375527427816	21306.233062330324	19260.869565217738	18521.367521372413	23199.4535519156	16979.310344827012	27280.550774492178	24536.585365853312
tara_S0148	34740.74074074024	29549.382716048964	22451.476793251535	24905.149051490163	24602.484472053922	23832.72283272956	30191.256830605245	21498.850574711905	32956.39701658669	27871.9512195118
tara_S0149	25145.145145144787	20175.925925925643	18945.14767932681	17932.249322492975	16755.69358177906	16738.705738710014	21125.68306011199	14574.712643677673	23441.193344785468	21089.430894308647
tara_S0150	26101.10110110073	23574.074074073742	19641.350210972512	17918.69918699162	18890.269151138793	17739.92673993136	22653.00546448382	16416.091954022435	23632.243258726343	20725.60975609727
tara_S0151	6519.51951951943	6293.209876543127	4797.468354430297	5420.054200541936	4635.610766045576	4327.228327228316	5316.939890710554	3397.701149425205	5965.576592082626	5678.8617886178145
tara_S0152	6431.431431431343	5898.148148148071	4940.928270042108	5512.195121951148	4494.824016563196	4129.42612942605	5191.2568306012445	3427.5862068964684	5787.14859437752	5439.024390243834
tara_S0153	6435.435435435347	6197.53086419745	4383.966244725665	5634.146341463342	4681.159420289876	4051.282051281961	5139.344262295225	3365.5172413792293	5777.395295467594	5315.040650406438
tara_S0154	6463.463463463375	6055.5555555554765	4607.594936708782	5620.596205961987	4635.610766045576	4210.012210012158	5275.956284153171	3287.3563218390022	5791.7383820998375	5449.18699186985
tara_S0155	20935.93593593564	18577.1604938269	14759.493670887183	13379.403794037755	13190.476190474927	14267.39926740269	17314.207650275315	14006.89655172367	17698.221457253465	16558.943089430664
tara_S0156	7955.955955955846	6626.543209876456	5890.2953586496815	5471.544715447084	5285.714285714215	5349.206349206691	6393.442622951164	4349.425287356205	7181.296615031567	5709.349593495863
tara_S0157	7934.934934934825	6811.728395061638	6101.265822784698	5292.6829268292	5399.585921324964	5321.123321123653	6327.86885245935	4379.310344827469	7375.788869764786	5752.0325203251305
tara_S0158	7944.944944944835	6753.086419752997	5810.126582278375	5051.490514905085	5175.983436852948	5363.858363858711	6286.885245901966	4319.540229884942	7239.8164084911195	5709.349593495863
tara_S0159	7688.688688688582	6675.925925925838	5835.443037974577	4959.349593495872	5213.250517598284	5113.553113553374	6308.743169399238	4126.436781609087	7109.007458405061	5733.7398373983015
tara_S0160	9243.243243243114	7950.617283950511	7413.502109704499	5701.897018970116	6051.759834368344	6263.7362637369215	7475.409836066091	5025.287356321698	7824.440619621356	6737.804878048693
tara_S0161	9660.660660660526	7873.456790123351	7607.594936708714	5880.758807587999	6229.81366459606	6566.544566545329	7461.748633880296	5174.7126436780145	8062.535857716594	6965.447154471454
tara_S0162	9378.378378378247	7861.111111111006	7299.57805907159	5883.46883468827	6111.80124223583	6161.1721611727835	7625.683060109831	5144.827586206751	7807.228915662664	6737.804878048693
tara_S0163	9339.339339339209	7787.037037036933	7021.097046413369	5761.517615176077	6105.590062111607	6313.797313797989	7286.885245902126	5078.160919540087	7794.60699942629	6583.333333333248
tara_S0164	25574.57457457421	24003.086419752748	18459.915611816166	23192.411924118915	18412.008281573228	16649.572649576894	20989.071038254046	11659.770114942146	22354.561101530162	22817.073170731386
tara_S0165	9970.970970970831	8700.6172839505	7957.805907172841	6631.436314363056	7314.699792960286	7119.658119659073	8874.31693989145	6517.24137931015	8764.773379231225	7863.821138211279
tara_S0166	10166.166166166024	8719.135802469018	8109.704641350053	6197.831978319702	7120.082815734642	7068.376068377004	8743.169398907823	6597.701149425089	8850.831899024684	8107.723577235665
tara_S0167	10193.19319319305	8820.987654320868	8156.1181434597565	6634.146341463327	7209.1097308485005	7202.686202687185	8874.31693989145	6611.4942528733645	8984.509466437192	8058.943089430788
tara_S0168	10421.421421421275	8935.185185185064	8232.067510548372	6479.674796747882	7364.389233954067	7374.847374848417	8860.655737705656	6556.321839080263	9079.747561675287	8215.447154471436
tara_S0169	23780.780780780442	20904.320987654028	16590.71729957952	14634.14634146321	15749.482401654664	15926.739926743923	20377.04918033045	15112.643678160412	20454.962707961884	17823.17073170707
tara_S0170	24571.57157157122	19629.629629629355	15945.14767932623	14523.035230352101	16026.915113869944	16183.150183154268	19322.404371587112	16928.735632183336	20492.828456670886	17833.333333333085
