2183179	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. TMED128
2183180	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. TMED216
2183181	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_2;Pelagibacterales bacterium sp. AG-426-I15
2183182	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_2;Pelagibacterales bacterium sp. MED769X
2183183	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_2;Pelagibacterales bacterium sp. TMED196
2183185	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIIa;Pelagibacterales bacterium sp. CPC289
2183186	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIIa;Pelagibacterales bacterium sp. IMCC9063
2183187	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIIa;Pelagibacterales bacterium sp. MED817
2183189	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IV;Pelagibacterales bacterium sp. ARS92
2183191	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade V;Pelagibacterales subclade Va;Pelagibacterales bacterium sp. NAT182
2183193	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade V;Pelagibacterales subclade Vb;Pelagibacterales bacterium sp. SP337
2183199	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales bacterium sp. TMED13
2183200	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales bacterium sp. TMED65
2183214	SAR86	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;SAR86 cluster;SAR86 clade I;SAR86 subclade E;SAR86 subsubclade E.3;SAR86 sp. AG-313-N18
2183217	SAR86	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;SAR86 cluster;SAR86 clade II;SAR86 sp. AG-359-O04
2183224	SAR86	cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;unclassified Gammaproteobacteria;SAR86 cluster;SAR86 clade III;SAR86 subclade G;SAR86 subsubclade G.2;SAR86 sp. AG-339-G14
2183229	SAR116	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;SAR116 cluster;SAR116 clade A;SAR116 subclade A.1;SAR116 subsubclade A.1.B;SAR116 sp. AG-325-K06
2183232	SAR116	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;SAR116 cluster;SAR116 clade A;SAR116 subclade A.1;SAR116 subsubclade A.1.B;SAR116 sp. IMCC1322
2183243	SAR116	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;SAR116 cluster;SAR116 clade C;SAR116 subclade C.1;SAR116 sp. AG-325-F22
2183245	SAR116	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;SAR116 cluster;SAR116 clade C;SAR116 subclade C.2;SAR116 subsubclade C.2.A;SAR116 sp. AG-426-I14
2183249	SAR116	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;SAR116 cluster;SAR116 clade D;SAR116 sp. AG-355-O21
2183255	Actinobacteria	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;unclassified Actinobacteria (class);marine Actinobacteria clade;environmental samples;uncultured actinobacterium OCS155;OCS155 sp. AG-349-E07
2183256	Actinobacteria	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;unclassified Actinobacteria (class);marine Actinobacteria clade;environmental samples;uncultured actinobacterium OCS155;OCS155 sp. AG-426-D23
2183257	Actinobacteria	cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinobacteria;unclassified Actinobacteria (class);marine Actinobacteria clade;environmental samples;uncultured actinobacterium OCS155;OCS155 sp. AG-430-M19
2183268	Deltaproteobacteria	cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;unclassified Deltaproteobacteria;SAR324 cluster;SAR324 sp. AG-319-J22
		
		
		
		
